location;start_date;end_date;day;plotid;municipality;U_landscape;U_local;urb_cat;phylum;class;order;suborder;length;width;area;biomass_indiv;n_indiv;sizeclass;ord_sub;func_species
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,9;0,7;1,33;0,170625183;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,2;1,8;11,16;2,470957124;1;SC13;DIP_BRA;SC13_DIP_BRA
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,7;0,7;1,19;0,132701109;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,7;0,7;1,19;0,132701109;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;7,7;2,7;20,79;4,032078978;1;SC16;DIP_BRA;SC16_DIP_BRA
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;14,2;4,7;66,74;16,07798613;1;SC29;DIP_BRA;SC29_DIP_BRA
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,4;2,1;13,44;2,654768968;1;SC13;DIP_BRA;SC13_DIP_BRA
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,7;0,8;1,36;0,132701109;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;4,8;1,5;7,2;1,385687144;1;SC10;DIP_BRA;SC10_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;2,2;0,8;1,76;0,237648594;1;SC05;DIP_BRA;SC05_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;2,2;0,8;1,76;0,237648594;1;SC05;DIP_BRA;SC05_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;2,2;0,8;1,76;0,237648594;1;SC05;DIP_BRA;SC05_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,9;2,2;15,18;3,146726057;1;SC14;DIP_BRA;SC14_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;5,2;1,2;6,24;1,660456673;1;SC11;DIP_BRA;SC11_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;5,5;2,2;12,1;1,88486248;1;SC12;DIP_BRA;SC12_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;3,3;1,4;4,62;0,594157379;1;SC07;DIP_BRA;SC07_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;3;1,1;3,3;0,47902042;1;SC07;DIP_BRA;SC07_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,6;2,7;17,82;2,845963236;1;SC14;DIP_BRA;SC14_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,8;2,7;18,36;3,044599236;1;SC14;DIP_BRA;SC14_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,8;2,7;18,36;3,044599236;1;SC14;DIP_BRA;SC14_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,8;2,7;18,36;3,044599236;1;SC14;DIP_BRA;SC14_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;3,2;1,6;5,12;0,554241374;1;SC07;DIP_BRA;SC07_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;3,2;1,6;5,12;0,554241374;1;SC07;DIP_BRA;SC07_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;5,3;1,7;9,01;1,733498446;1;SC11;DIP_BRA;SC11_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,4;0,6;0,84;0,0855676;1;SC03;DIP_BRA;SC03_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,1;2,4;14,64;2,381800699;1;SC13;DIP_BRA;SC13_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,1;2,4;14,64;2,381800699;1;SC13;DIP_BRA;SC13_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,1;2,4;14,64;2,381800699;1;SC13;DIP_BRA;SC13_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,1;2,4;14,64;2,381800699;1;SC13;DIP_BRA;SC13_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,5;0,5;0,75;0,100006041;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;5,7;2,4;13,68;2,043323666;1;SC12;DIP_BRA;SC12_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;5,7;2,4;13,68;2,043323666;1;SC12;DIP_BRA;SC12_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;2,4;0,8;1,92;0,289292649;1;SC05;DIP_BRA;SC05_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;2,3;1;2,3;0,262763417;1;SC05;DIP_BRA;SC05_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;2,7;1,2;3,24;0,377521855;1;SC06;DIP_BRA;SC06_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,7;0,6;1,02;0,132701109;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;5,6;1,8;10,08;1,963201749;1;SC12;DIP_BRA;SC12_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,5;0,6;0,9;0,100006041;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;3,8;1,3;4,94;0,817280091;1;SC08;DIP_BRA;SC08_DIP_BRA
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;3,8;1,3;4,94;0,817280091;1;SC08;DIP_BRA;SC08_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;0,8;0,4;0,32;0,02415702;1;SC02;DIP_BRA;SC02_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;0,8;0,4;0,32;0,02415702;1;SC02;DIP_BRA;SC02_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;3,2;1,2;3,84;0,554241374;1;SC07;DIP_BRA;SC07_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;7,3;1,5;10,95;3,574124325;1;SC15;DIP_BRA;SC15_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,7;0,8;1,36;0,132701109;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,7;0,8;1,36;0,132701109;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;8;2,8;22,4;4,395855035;1;SC17;DIP_BRA;SC17_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,2;0,6;0,72;0,060396199;1;SC03;DIP_BRA;SC03_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;4;1,4;5,6;0,917731359;1;SC09;DIP_BRA;SC09_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,2;2,3;14,26;2,470957124;1;SC13;DIP_BRA;SC13_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,2;2,3;14,26;2,470957124;1;SC13;DIP_BRA;SC13_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;6,2;2,3;14,26;2,470957124;1;SC13;DIP_BRA;SC13_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;4,7;2,2;10,34;1,321299134;1;SC10;DIP_BRA;SC10_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;4,2;0,9;3,78;1,024715694;1;SC09;DIP_BRA;SC09_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;4,2;0,9;3,78;1,024715694;1;SC09;DIP_BRA;SC09_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;7,2;3,3;23,76;3,464427149;1;SC15;DIP_BRA;SC15_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;7,2;3,3;23,76;3,464427149;1;SC15;DIP_BRA;SC15_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;5,3;1,5;7,95;1,733498446;1;SC11;DIP_BRA;SC11_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;5,3;1,5;7,95;1,733498446;1;SC11;DIP_BRA;SC11_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,6;0,5;0,8;0,115710069;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;0,8;0,4;0,32;0,02415702;1;SC02;DIP_BRA;SC02_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;3,4;1,6;5,44;0,63562701;1;SC07;DIP_BRA;SC07_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;4,4;2;8,8;1,138316524;1;SC09;DIP_BRA;SC09_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,5;0,7;1,05;0,100006041;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;2,6;1,1;2,86;0,346656827;1;SC06;DIP_BRA;SC06_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;2,6;1,1;2,86;0,346656827;1;SC06;DIP_BRA;SC06_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;8,7;2,5;21,75;5,313412122;1;SC18;DIP_BRA;SC18_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;8,7;2,5;21,75;5,313412122;1;SC18;DIP_BRA;SC18_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,7;0,7;1,19;0,132701109;1;SC04;DIP_BRA;SC04_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,2;0,4;0,48;0,060396199;1;SC03;DIP_BRA;SC03_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,2;0,4;0,48;0,060396199;1;SC03;DIP_BRA;SC03_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;8,2;3,1;25,42;4,648141042;1;SC17;DIP_BRA;SC17_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;4,5;1,5;6,75;1,197623399;1;SC10;DIP_BRA;SC10_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;3,1;0,7;2,17;0,515866611;1;SC07;DIP_BRA;SC07_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1;0,4;0,4;0,04;1;SC03;DIP_BRA;SC03_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;7,9;2,2;17,38;4,272649008;1;SC16;DIP_BRA;SC16_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,2;0,4;0,48;0,060396199;1;SC03;DIP_BRA;SC03_DIP_BRA
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;BRACHYCERA;1,2;0,4;0,48;0,060396199;1;SC03;DIP_BRA;SC03_DIP_BRA
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,5;0,65;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1;0,5;0,5;0,04;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,5;0,85;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;0,8;0,3;0,24;0,02415702;1;SC02;DIP_NEM;SC02_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,5;0,75;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;0,7;0,3;0,21;0,017864117;1;SC02;DIP_NEM;SC02_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,4;0,56;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,1;0,4;0,44;0,049614368;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,1;0,4;0,44;0,049614368;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,1;0,3;0,33;0,049614368;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,5;0,85;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1;0,4;0,4;0,04;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1;0,4;0,4;0,04;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;3,2;1,7;5,44;0,554241374;1;SC07;DIP_NEM;SC07_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,7;0,5;0,85;0,132701109;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,9;0,6;1,14;0,170625183;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,8;0,7;1,26;0,150999619;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;0,7;0,2;0,14;0,017864117;1;SC02;DIP_NEM;SC02_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,8;1,2;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SG;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;LOW;HIGHLOW;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,4;0,6;0,84;0,0855676;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;2,2;0,7;1,54;0,237648594;1;SC05;DIP_NEM;SC05_DIP_NEM
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,5;0,75;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,5;0,75;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,5;0,6;0,9;0,100006041;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;0,9;0,2;0,18;0,03152449;1;SC02;DIP_NEM;SC02_DIP_NEM
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,9;0,7;1,33;0,170625183;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,6;0,4;0,64;0,115710069;1;SC04;DIP_NEM;SC04_DIP_NEM
P03SR;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;HIGH;HIGHHIGH;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,3;0,39;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1,3;0,4;0,52;0,072372232;1;SC03;DIP_NEM;SC03_DIP_NEM
P03SY;18/08/2021;25/08/2021;229;P03;Oudenaarde;HIGH;MEDIUM;HIGHMEDIUM;ARTHROPODA;INSECTA;DIPTERA;NEMATOCERA;1;0,4;0,4;0,04;1;SC03;DIP_NEM;SC03_DIP_NEM
